model,scope,coin,fold,train_start,test_end,accuracy,macro_f1,weighted_f1,f1_not_bubble,f1_creation,f1_collapse,feature_importance
XGBoost,per_coin,SOL,12,2023-08-11,2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,"f20    47.2900
f72    46.8251
f2     46.4460
f3     44.9804
f51    44.3573
         ...  
f110    0.4144
f75     0.3914
f106    0.2938
f61     0.2381
f120    0.1315
Length: 70, dtype: float64"
LSTM,per_coin,ADA,5,2019-08-01,2020-11-01,0.32051282051282054,0.19334543254688444,0.426506584764298,0.4421052631578947,0.13793103448275862,0.0,
LSTM,per_coin,ADA,6,2019-11-01,2021-02-01,0.3717948717948718,0.2710280373831776,0.20153366882338847,0.0,0.5420560747663552,0.0,
LSTM,per_coin,ADA,7,2020-02-01,2021-05-01,0.36,0.18947368421052632,0.48505263157894735,0.0,0.5684210526315789,0.0,
LSTM,per_coin,ADA,8,2020-05-01,2021-08-01,0.6923076923076923,0.40909090909090906,0.5664335664335665,0.0,0.0,0.8181818181818181,
LSTM,per_coin,ADA,9,2020-08-01,2021-11-01,0.44871794871794873,0.3097345132743363,0.2779668708872249,0.0,0.6194690265486726,0.0,
LSTM,per_coin,ADA,10,2020-11-01,2022-02-01,0.2692307692307692,0.1414141414141414,0.11421911421911424,0.0,0.0,0.42424242424242425,
LSTM,per_coin,ADA,11,2021-02-01,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,ADA,12,2021-05-01,2022-08-01,0.8974358974358975,0.472972972972973,0.848925848925849,0.945945945945946,0.0,0.0,
LSTM,per_coin,ADA,13,2021-08-01,2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,ADA,14,2021-11-01,2023-02-01,1.0,1.0,1.0,1.0,0.0,0.0,
LSTM,per_coin,ADA,15,2022-02-01,2023-05-01,1.0,1.0,1.0,1.0,0.0,0.0,
LSTM,per_coin,ADA,16,2022-05-01,2023-08-01,0.7692307692307693,0.4347826086956522,0.8695652173913044,0.8695652173913044,0.0,0.0,
LSTM,per_coin,ADA,20,2023-05-01,2024-08-01,0.8717948717948718,0.4657534246575343,0.9315068493150687,0.9315068493150686,0.0,0.0,
LSTM,per_coin,ADA,21,2023-08-01,2024-11-01,1.0,1.0,1.0,1.0,0.0,0.0,
LSTM,per_coin,BNB,3,2019-02-01,2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,BNB,4,2019-05-01,2020-08-01,0.8589743589743589,0.3080459770114942,0.9241379310344826,0.9241379310344827,0.0,0.0,
LSTM,per_coin,BNB,5,2019-08-01,2020-11-01,0.9102564102564102,0.476510067114094,0.8674926862846326,0.953020134228188,0.0,0.0,
LSTM,per_coin,BNB,6,2019-11-01,2021-02-01,0.01282051282051282,0.012658227848101266,0.0003245699448231094,0.0,0.02531645569620253,0.0,
LSTM,per_coin,BNB,7,2020-02-01,2021-05-01,0.2,0.1883116883116883,0.2779220779220779,0.0,0.2857142857142857,0.0909090909090909,
LSTM,per_coin,BNB,8,2020-05-01,2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,BNB,9,2020-08-01,2021-11-01,0.6794871794871795,0.3045977011494253,0.6794871794871795,0.0,0.9137931034482759,0.0,
LSTM,per_coin,BNB,10,2020-11-01,2022-02-01,0.6794871794871795,0.4349477682811016,0.5966834684783402,0.0,0.5185185185185185,0.7863247863247863,
LSTM,per_coin,BNB,11,2021-02-01,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,BNB,12,2021-05-01,2022-08-01,0.11538461538461539,0.13636363636363638,0.07867132867132867,0.0,0.0,0.4090909090909091,
LSTM,per_coin,BNB,13,2021-08-01,2022-11-01,1.0,1.0,1.0,1.0,0.0,0.0,
LSTM,per_coin,BNB,14,2021-11-01,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,BNB,15,2022-02-01,2023-05-01,0.9733333333333334,0.49324324324324326,0.9864864864864864,0.9864864864864865,0.0,0.0,
LSTM,per_coin,BNB,16,2022-05-01,2023-08-01,0.9358974358974359,0.48344370860927155,0.9049074545763287,0.9668874172185431,0.0,0.0,
LSTM,per_coin,BNB,18,2022-11-01,2024-02-01,0.6410256410256411,0.39062500000000006,0.6710737179487181,0.7812500000000001,0.0,0.0,
LSTM,per_coin,BNB,19,2023-02-01,2024-05-01,0.06578947368421052,0.04115226337448559,0.00812215724496426,0.12345679012345677,0.0,0.0,
LSTM,per_coin,BNB,20,2023-05-01,2024-08-01,0.34615384615384615,0.1836734693877551,0.33202511773940346,0.5510204081632654,0.0,0.0,
LSTM,per_coin,BNB,21,2023-08-01,2024-11-01,1.0,1.0,1.0,1.0,0.0,0.0,
LSTM,per_coin,BTC,3,2019-02-01,2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,BTC,4,2019-05-01,2020-08-01,1.0,1.0,1.0,1.0,0.0,0.0,
LSTM,per_coin,BTC,5,2019-08-01,2020-11-01,0.9743589743589743,0.49350649350649345,0.9617049617049614,0.9870129870129869,0.0,0.0,
LSTM,per_coin,BTC,7,2020-02-01,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,BTC,8,2020-05-01,2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,BTC,9,2020-08-01,2021-11-01,0.7948717948717948,0.5231662519255836,0.7863445359001704,0.7241379310344828,0.845360824742268,0.0,
LSTM,per_coin,BTC,10,2020-11-01,2022-02-01,0.8717948717948718,0.54383406255064,0.8861797738803086,0.9256198347107438,0.0,0.7058823529411764,
LSTM,per_coin,BTC,11,2021-02-01,2022-05-01,0.8933333333333333,0.47183098591549294,0.9436619718309859,0.9436619718309859,0.0,0.0,
LSTM,per_coin,BTC,12,2021-05-01,2022-08-01,0.3333333333333333,0.25,0.16666666666666666,0.0,0.0,0.5,
LSTM,per_coin,BTC,13,2021-08-01,2022-11-01,0.5512820512820513,0.3553719008264463,0.7107438016528926,0.7107438016528926,0.0,0.0,
LSTM,per_coin,BTC,14,2021-11-01,2023-02-01,0.9358974358974359,0.48344370860927155,0.9668874172185431,0.9668874172185431,0.0,0.0,
LSTM,per_coin,BTC,15,2022-02-01,2023-05-01,1.0,1.0,1.0,1.0,0.0,0.0,
LSTM,per_coin,BTC,16,2022-05-01,2023-08-01,0.7307692307692307,0.42222222222222217,0.8444444444444443,0.8444444444444443,0.0,0.0,
LSTM,per_coin,BTC,20,2023-05-01,2024-08-01,0.5897435897435898,0.5873015873015873,0.5767195767195767,0.5555555555555556,0.6190476190476191,0.0,
LSTM,per_coin,BTC,21,2023-08-01,2024-11-01,0.9230769230769231,0.48000000000000004,0.9600000000000001,0.9600000000000001,0.0,0.0,
LSTM,per_coin,DOGE,3,2020-04-05,2021-07-05,0.03896103896103896,0.029850746268656716,0.043031595270401235,0.0,0.08955223880597014,0.0,
LSTM,per_coin,DOGE,4,2020-07-05,2021-10-05,0.6666666666666666,0.48148148148148145,0.6153846153846154,0.0,0.8055555555555555,0.638888888888889,
LSTM,per_coin,DOGE,5,2020-10-05,2022-01-05,0.19230769230769232,0.10752688172043011,0.30603804797353185,0.3225806451612903,0.0,0.0,
LSTM,per_coin,DOGE,6,2021-01-05,2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,DOGE,7,2021-04-05,2022-07-05,0.16883116883116883,0.14444444444444446,0.04877344877344878,0.0,0.0,0.2888888888888889,
LSTM,per_coin,DOGE,8,2021-07-05,2022-10-05,0.07692307692307693,0.04761904761904762,0.14285714285714288,0.14285714285714288,0.0,0.0,
LSTM,per_coin,DOGE,9,2021-10-05,2023-01-05,0.8846153846153846,0.42375478927203064,0.8991747715885646,0.9379310344827586,0.33333333333333337,0.0,
LSTM,per_coin,DOGE,10,2022-01-05,2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,DOGE,11,2022-04-05,2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,DOGE,12,2022-07-05,2023-10-05,1.0,1.0,1.0,1.0,0.0,0.0,
LSTM,per_coin,DOGE,13,2022-10-05,2024-01-05,0.8589743589743589,0.46206896551724136,0.7938107869142351,0.9241379310344827,0.0,0.0,
LSTM,per_coin,DOGE,15,2023-04-05,2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,DOGE,16,2023-07-05,2024-10-05,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,ETH,5,2019-08-01,2020-11-01,0.5512820512820513,0.5289042277825712,0.5973540408398044,0.631578947368421,0.4262295081967213,0.0,
LSTM,per_coin,ETH,6,2019-11-01,2021-02-01,0.5,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,
LSTM,per_coin,ETH,7,2020-02-01,2021-05-01,0.88,0.46808510638297873,0.8238297872340425,0.0,0.9361702127659575,0.0,
LSTM,per_coin,ETH,8,2020-05-01,2021-08-01,0.24358974358974358,0.23217618514371038,0.1571769029775749,0.1702127659574468,0.5263157894736843,0.0,
LSTM,per_coin,ETH,9,2020-08-01,2021-11-01,0.28205128205128205,0.2777777777777778,0.24643874643874647,0.0,0.22222222222222224,0.33333333333333337,
LSTM,per_coin,ETH,10,2020-11-01,2022-02-01,0.5897435897435898,0.441156462585034,0.513840920983778,0.0,0.65,0.6734693877551019,
LSTM,per_coin,ETH,11,2021-02-01,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,ETH,12,2021-05-01,2022-08-01,0.5384615384615384,0.5381578947368422,0.5366396761133603,0.5263157894736842,0.0,0.55,
LSTM,per_coin,ETH,13,2021-08-01,2022-11-01,0.5512820512820513,0.23691460055096422,0.7107438016528926,0.7107438016528926,0.0,0.0,
LSTM,per_coin,ETH,14,2021-11-01,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,ETH,15,2022-02-01,2023-05-01,1.0,1.0,1.0,1.0,0.0,0.0,
LSTM,per_coin,ETH,16,2022-05-01,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,ETH,20,2023-05-01,2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,ETH,21,2023-08-01,2024-11-01,1.0,1.0,1.0,1.0,0.0,0.0,
LSTM,per_coin,SOL,1,2020-11-11,2022-02-11,0.23076923076923078,0.125,0.08653846153846154,0.0,0.0,0.375,
LSTM,per_coin,SOL,2,2021-02-11,2022-05-11,0.9866666666666667,0.4966442953020134,0.9800447427293064,0.9932885906040269,0.0,0.0,
LSTM,per_coin,SOL,3,2021-05-11,2022-08-11,0.7564102564102564,0.5067379440917698,0.7490554884474029,0.7397260273972602,0.0,0.7804878048780488,
LSTM,per_coin,SOL,4,2021-08-11,2022-11-11,0.9743589743589743,0.49350649350649345,0.9617049617049614,0.9870129870129869,0.0,0.0,
LSTM,per_coin,SOL,5,2021-11-11,2023-02-11,0.38461538461538464,0.1851851851851852,0.2136752136752137,0.0,0.0,0.5555555555555556,
LSTM,per_coin,SOL,6,2022-02-11,2023-05-11,0.6,0.37499999999999994,0.7499999999999999,0.7499999999999999,0.0,0.0,
LSTM,per_coin,SOL,7,2022-05-11,2023-08-11,0.6153846153846154,0.36455463728190995,0.743907607543971,0.7603305785123966,0.0,0.3333333333333333,
LSTM,per_coin,SOL,8,2022-08-11,2023-11-11,0.7948717948717948,0.4428571428571429,0.7040293040293041,0.8857142857142858,0.0,0.0,
LSTM,per_coin,SOL,9,2022-11-11,2024-02-11,0.19230769230769232,0.16129032258064518,0.06203473945409431,0.0,0.0,0.32258064516129037,
LSTM,per_coin,SOL,10,2023-02-11,2024-05-11,0.5789473684210527,0.4163614163614164,0.564295353769038,0.42857142857142855,0.8205128205128205,0.0,
LSTM,per_coin,SOL,11,2023-05-11,2024-08-11,0.0,0.0,0.0,0.0,0.0,0.0,
LSTM,per_coin,SOL,12,2023-08-11,2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,
LASSO,global,ALL,3,2019-02-01,2020-05-01,0.46,0.2100456621004566,0.5825266362252663,0.6301369863013698,0.0,0.0,"fed_funds_change_30d    2.5893
coin_BNB                2.1534
volume_ratio_30_lag_3   1.8572
price_position_30       1.7601
fear_greed_momentum     1.7444
                         ...  
volume_ma_30            0.0000
volume_ma_14            0.0000
volume_ma_7             0.0000
realized_vol_30         0.0000
coin_SOL                0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,4,2019-05-01,2020-08-01,0.9043478260869565,0.4748858447488584,0.8795711733174508,0.9497716894977168,0.0,0.0,"coin_BNB                     2.6579
rsi_30                       1.8814
sentiment_price_divergence   1.8546
fear_greed_momentum          1.5872
fed_funds_change_30d         1.5781
                              ...  
roc_30                       0.0000
rsi_14                       0.0000
rsi_7                        0.0000
volume_std_30                0.0000
coin_SOL                     0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,5,2019-08-01,2020-11-01,0.8892988929889298,0.3138020833333333,0.8441391835793358,0.94140625,0.0,0.0,"fed_funds_ma_30          2.8958
rsi_30                   2.6329
trend_price_divergence   2.3466
roc_30                   2.0205
ret_30d                  2.0205
                          ...  
altcoin_season_zscore    0.0000
high                     0.0000
extreme_greed            0.0000
m2_growth_60d            0.0000
coin_SOL                 0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,6,2019-11-01,2021-02-01,0.391304347826087,0.23828991858421944,0.3078904453665485,0.2037914691943128,0.5110782865583455,0.0,"extreme_fear        0.7277
ma_ratio_30_60      0.6649
quarter_2           0.6540
rsi_30              0.6075
day_of_week_cos     0.5941
                     ...  
own_trend_ma_7      0.0000
own_trend           0.0000
price_position_60   0.0000
price_position_30   0.0000
coin_SOL            0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,7,2020-02-01,2021-05-01,0.36891385767790263,0.22264177858332598,0.4172764729810653,0.12332439678284182,0.5446009389671361,0.0,"quarter_2           3.8618
ma_ratio_30_60      3.5719
price_position_60   3.1412
month_sin           1.5676
coin_ADA            1.5377
                     ...  
volume_ratio_30     0.0000
volume_ratio_7      0.0000
volume_ma_30        0.0000
volume_ma_14        0.0000
coin_SOL            0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,8,2020-05-01,2021-08-01,0.27898550724637683,0.24990516044966904,0.18755359856034431,0.3679727427597955,0.3817427385892116,0.0,"ma_ratio_30_60        2.5169
fed_funds             0.8411
quarter_2             0.7875
zscore_30             0.6517
coin_ADA              0.5790
                       ...  
own_trend_change_1d   0.0000
treasury_10y          0.0000
own_trend_ma_30       0.0000
own_trend_ma_14       0.0000
fomo_fear_ratio       0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,9,2020-08-01,2021-11-01,0.38768115942028986,0.27333512251570585,0.42915932518464894,0.19184652278177458,0.6281588447653429,0.0,"month_sin                3.6709
rsi_30                   3.3207
ma_60                    2.8767
m2_growth_60d            2.7539
coin_SOL                 2.7539
                          ...  
fear_greed_ma_7          0.0002
extreme_fear             0.0000
altcoin_season_trend     0.0000
altcoin_season_zscore    0.0000
treasury_10y_change_7d   0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,10,2020-11-01,2022-02-01,0.45108695652173914,0.2625752584793847,0.357029671764759,0.6103896103896104,0.10937499999999999,0.06796116504854369,"ma_60                   4.3989
month_sin               1.7058
month_cos               1.6901
trend_price_corr_30     1.6223
ma_14                   1.3769
                         ...  
fear_greed_std_30       0.0048
volume_ratio_30_lag_7   0.0026
own_trend_change_7d     0.0024
altcoin_season_zscore   0.0000
altcoin_season_trend    0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,11,2021-02-01,2022-05-01,0.1704119850187266,0.09706666666666665,0.29119999999999996,0.29119999999999996,0.0,0.0,"coin_BTC                6.5864
own_trend_std_30        2.6846
volume_ma_30            2.2469
atr_30                  2.2095
coin_ADA                1.9785
                         ...  
ret_1d_lag_7            0.0057
ret_7d_lag_3            0.0028
fear_greed              0.0004
altcoin_season_zscore   0.0000
altcoin_season_trend    0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,12,2021-05-01,2022-08-01,0.5670289855072463,0.2517088862082831,0.5567691124281045,0.7551266586248493,0.0,0.0,"volume_ma_30            4.9024
coin_BTC                3.6909
volume_std_30           2.5497
month_cos               1.6713
coin_BNB                1.2447
                         ...  
fear_greed_ma_14        0.0000
fear_greed_change_14d   0.0000
m2_growth_60d           0.0000
ret_7d_lag_1            0.0000
coin_SOL                0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,13,2021-08-01,2022-11-01,0.8115942028985508,0.47495884397292853,0.8908025226457561,0.8953722334004025,0.05454545454545455,0.0,"coin_BTC                4.5265
month_sin               3.7876
volume_ma_30            2.3503
fed_funds_change_7d     1.9690
volume_ma_14            1.9529
                         ...  
ret_1d_lag_3            0.0173
own_trend_zscore        0.0168
quarter_3               0.0007
altcoin_season_zscore   0.0000
altcoin_season_trend    0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,14,2021-11-01,2023-02-01,0.20652173913043478,0.1378641685556291,0.2309655236372506,0.23734729493891799,0.0,0.17624521072796934,"month_sin               2.7340
month_cos               2.1720
rsi_14_lag_14           1.7718
volume_ratio_30_lag_1   1.7024
volume_ma_30            1.5803
                         ...  
fear_greed_ma_7         0.0000
fear_streak             0.0000
fear_greed_ma_14        0.0000
greed                   0.0000
atr_14                  0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,15,2022-02-01,2023-05-01,0.99812734082397,0.4995313964386129,0.9990627928772258,0.9990627928772258,0.0,0.0,"fear_streak         1.4648
ma_ratio_30_60      1.0890
ret_1d_lag_7        0.5487
rsi_14_lag_14       0.4583
zscore_30           0.4418
                     ...  
own_trend_ma_7      0.0000
own_trend           0.0000
price_position_60   0.0000
roc_14              0.0000
fomo_fear_ratio     0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,16,2022-05-01,2023-08-01,0.9855072463768116,0.4963503649635037,0.9783137628266161,0.9927007299270074,0.0,0.0,"ma_ratio_30_60               2.0602
zscore_60                    1.3090
sentiment_price_divergence   0.8218
fear_greed_momentum          0.7621
ma_ratio_7_30                0.7190
                              ...  
cpi_change_30d               0.0000
altcoin_season_zscore        0.0000
ma_60                        0.0000
ret_7d_lag_1                 0.0000
open                         0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,17,2022-08-01,2023-11-01,0.9891304347826086,0.4972677595628415,0.9837253504395344,0.994535519125683,0.0,0.0,"ma_ratio_30_60           1.8325
treasury_10y_change_1d   0.8590
ma_ratio_7_30            0.7776
vix_change_7d            0.5470
volume_ma_7              0.4908
                          ...  
trend_volume_corr_30     0.0000
trend_price_corr_30      0.0000
own_trend_momentum       0.0000
own_trend_change_7d      0.0000
open                     0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,18,2022-11-01,2024-02-01,0.6413043478260869,0.26048565121412803,0.5011517420097897,0.7814569536423841,0.0,0.0,"ma_ratio_30_60           2.0437
treasury_10y_change_1d   1.0108
m2                       0.6150
fed_funds_change_30d     0.5076
ma_ratio_7_30            0.4921
                          ...  
fear_greed_ma_14         0.0000
fear_greed_ma_7          0.0000
high                     0.0000
altcoin_season_zscore    0.0000
open                     0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,19,2023-02-01,2024-05-01,0.4222222222222222,0.26813250991588394,0.2960749724195696,0.569060773480663,0.12624584717607976,0.1090909090909091,"volatility_trend         1.4153
coin_BNB                 0.5077
ret_7d_lag_7             0.4984
ret_7d_lag_1             0.4929
rsi_14_lag_3             0.4764
                          ...  
altcoin_season_zscore    0.0000
crypto_crash_zscore      0.0000
ma_60                    0.0000
trend_price_divergence   0.0000
open                     0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,20,2023-05-01,2024-08-01,0.7536231884057971,0.5302521008403361,0.7868423456339059,0.8428571428571429,0.5714285714285715,0.1764705882352941,"month_sin           2.2843
quarter_1           1.8540
ma_ratio_30_60      1.8497
volatility_trend    1.8422
atr_30              0.9180
                     ...  
fear_greed_lag_1    0.0000
rsi_14_lag_1        0.0000
fear_greed_zscore   0.0000
real_rate_10y       0.0000
yield_spread        0.0000
Length: 139, dtype: float64"
LASSO,global,ALL,21,2023-08-01,2024-11-01,0.9981884057971014,0.499546690843155,0.9990933816863099,0.99909338168631,0.0,0.0,"month_sin               4.0659
ma_ratio_30_60          3.5136
quarter_1               2.7853
quarter_2               2.7186
price_position_60       2.5331
                         ...  
altcoin_season_zscore   0.0000
extreme_fear            0.0000
fed_funds               0.0000
altcoin_season_trend    0.0000
fed_funds_change_1d     0.0000
Length: 139, dtype: float64"
XGBoost,global,ALL,3,2019-02-01,2020-05-01,0.9022222222222223,0.4742990654205608,0.876926272066459,0.9485981308411215,0.0,0.0,"f51   89.8707
f23   81.1304
f10   64.3999
f20   53.3131
f55   50.4057
        ...  
f83    0.5337
f84    0.4934
f11    0.4472
f16    0.3644
f94    0.3035
Length: 118, dtype: float64"
XGBoost,global,ALL,4,2019-05-01,2020-08-01,0.9260869565217391,0.48081264108352145,0.8905486308764354,0.9616252821670429,0.0,0.0,"f126   168.8878
f23    128.0400
f55     71.7355
f25     62.9949
f24     54.3753
         ...   
f80      0.9612
f121     0.8219
f112     0.7901
f16      0.5949
f11      0.3836
Length: 120, dtype: float64"
XGBoost,global,ALL,5,2019-08-01,2020-11-01,0.9206642066420664,0.667223531091597,0.8976241452283875,0.9576354679802956,0.37681159420289856,0.0,"f126   104.4156
f90    101.2324
f10     94.1665
f26     60.2960
f55     55.3465
         ...   
f15      0.6328
f111     0.5881
f21      0.5646
f30      0.4710
f121     0.3654
Length: 120, dtype: float64"
XGBoost,global,ALL,6,2019-11-01,2021-02-01,0.7862318840579711,0.7276558736954777,0.7683845059006489,0.8539603960396039,0.6013513513513514,0.0,"f20    12.9111
f129   11.7943
f55    10.7820
f10    10.7319
f27     8.2702
         ...  
f41     0.4865
f66     0.4039
f120    0.3932
f107    0.3436
f134    0.1187
Length: 92, dtype: float64"
XGBoost,global,ALL,7,2020-02-01,2021-05-01,0.27715355805243447,0.1956159012222083,0.27739903552545303,0.2671755725190839,0.319672131147541,0.0,"f27   57.8248
f53   51.0549
f29   37.8022
f90   33.0116
f32   25.2760
        ...  
f44    0.5170
f75    0.4615
f95    0.4279
f62    0.2300
f91    0.2039
Length: 117, dtype: float64"
XGBoost,global,ALL,8,2020-05-01,2021-08-01,0.24094202898550723,0.12944038929440388,0.0935628900878028,0.38832116788321164,0.0,0.0,"f27    73.8939
f129   49.6267
f20    48.8348
f90    37.7713
f2     36.6699
         ...  
f117    0.9782
f121    0.9593
f41     0.7388
f122    0.4265
f94     0.1856
Length: 109, dtype: float64"
XGBoost,global,ALL,9,2020-08-01,2021-11-01,0.5018115942028986,0.3421494444552175,0.5354348182737088,0.2322946175637394,0.7807308970099668,0.013422818791946308,"f126   169.8687
f90    105.3520
f10     97.1209
f20     72.9223
f99     71.9741
         ...   
f11      0.2300
f104     0.2038
f132     0.1987
f88      0.1703
f9       0.1217
Length: 122, dtype: float64"
XGBoost,global,ALL,10,2020-11-01,2022-02-01,0.6068840579710145,0.543756232905793,0.5794692000544353,0.7038123167155426,0.5555555555555556,0.3719008264462809,"f20    41.3059
f127   39.5975
f100   34.6704
f51    33.5262
f138   32.9007
         ...  
f124    1.0742
f119    1.0703
f50     0.9384
f9      0.9231
f87     0.5177
Length: 129, dtype: float64"
XGBoost,global,ALL,11,2021-02-01,2022-05-01,0.16666666666666666,0.09523809523809523,0.2857142857142857,0.2857142857142857,0.0,0.0,"f138   122.3247
f100    84.1765
f48     79.8955
f135    55.5258
f25     36.5481
         ...   
f110     1.0809
f115     1.0704
f97      0.5394
f50      0.4175
f124     0.2890
Length: 123, dtype: float64"
XGBoost,global,ALL,12,2021-05-01,2022-08-01,0.4221014492753623,0.30632200144395266,0.4522233186071998,0.445993031358885,0.0,0.47297297297297297,"f48    56.2284
f20    38.5295
f51    32.7691
f53    23.0831
f101   22.7052
         ...  
f75     0.7291
f124    0.5189
f96     0.5065
f95     0.3541
f61     0.2086
Length: 124, dtype: float64"
XGBoost,global,ALL,13,2021-08-01,2022-11-01,0.23369565217391305,0.13000401660195474,0.375046569298026,0.3770250368188512,0.012987012987012988,0.0,"f29    90.5794
f126   47.5580
f128   45.8965
f20    30.4694
f51    29.8237
         ...  
f35     0.9176
f21     0.8714
f93     0.8317
f17     0.8182
f98     0.7831
Length: 125, dtype: float64"
XGBoost,global,ALL,14,2021-11-01,2023-02-01,0.8586956521739131,0.4647016171024521,0.8766667661103532,0.9185803757828809,0.0,0.4755244755244755,"f27    52.7724
f48    44.5693
f72    41.4278
f126   37.0779
f2     24.4156
         ...  
f103    0.6944
f109    0.6680
f74     0.6011
f60     0.5831
f61     0.5208
Length: 131, dtype: float64"
XGBoost,global,ALL,15,2022-02-01,2023-05-01,0.99812734082397,0.4995313964386129,0.9990627928772258,0.9990627928772258,0.0,0.0,"f5     317.1706
f42    256.7758
f70    236.7627
f66    224.7920
f112    97.8342
         ...   
f94      0.7204
f119     0.6449
f108     0.5918
f74      0.5592
f134     0.5458
Length: 117, dtype: float64"
XGBoost,global,ALL,16,2022-05-01,2023-08-01,0.9855072463768116,0.5963436928702012,0.9811991627586573,0.9926873857404023,0.0,0.2,"f4     210.1454
f105    95.4789
f51     91.2421
f20     89.7734
f136    74.3101
         ...   
f49      0.8254
f108     0.8165
f76      0.7249
f110     0.6293
f119     0.4114
Length: 124, dtype: float64"
XGBoost,global,ALL,17,2022-08-01,2023-11-01,0.9891304347826086,0.4972677595628415,0.9837253504395344,0.994535519125683,0.0,0.0,"f4     661.9449
f100   317.0328
f99    253.4177
f138   223.9126
f136   196.7810
         ...   
f19      0.3809
f106     0.3718
f118     0.3418
f104     0.3222
f120     0.1212
Length: 112, dtype: float64"
XGBoost,global,ALL,18,2022-11-01,2024-02-01,0.6413043478260869,0.26048565121412803,0.5011517420097897,0.7814569536423841,0.0,0.0,"f53    203.3973
f114   177.9327
f13    150.4305
f136   122.5335
f14     91.5487
         ...   
f118     0.2894
f30      0.2874
f102     0.2147
f99      0.1974
f36      0.1247
Length: 118, dtype: float64"
XGBoost,global,ALL,19,2023-02-01,2024-05-01,0.3907407407407407,0.1912187089516124,0.2239301843087879,0.5595716198125836,0.014084507042253521,0.0,"f50    855.3506
f34    539.7826
f26    438.7103
f19    397.4790
f35    379.4288
         ...   
f75      0.2594
f124     0.2032
f45      0.1783
f83      0.1732
f56      0.1077
Length: 75, dtype: float64"
XGBoost,global,ALL,20,2023-05-01,2024-08-01,0.7952898550724637,0.5196865093030406,0.7936859123744798,0.8775731310942578,0.4087591240875912,0.2727272727272727,"f26    170.1488
f31    108.2681
f70    107.4612
f71     97.5287
f67     71.1809
         ...   
f96      0.6293
f15      0.5837
f134     0.5001
f21      0.3258
f132     0.2441
Length: 119, dtype: float64"
XGBoost,global,ALL,21,2023-08-01,2024-11-01,1.0,1.0,1.0,1.0,0.0,0.0,"f129   96.7674
f126   60.8295
f20    56.8166
f51    30.9936
f72    23.6237
         ...  
f74     1.0328
f40     0.9052
f104    0.8674
f106    0.8571
f137    0.5567
Length: 118, dtype: float64"
LSTM,global,ALL,3,2019-02-01,2020-05-01,0.9657894736842105,0.49129852744310576,0.954153455928979,0.9825970548862115,0.0,0.0,
LSTM,global,ALL,4,2019-05-01,2020-08-01,0.7487179487179487,0.4281524926686217,0.7816527558463043,0.8563049853372434,0.0,0.0,
LSTM,global,ALL,5,2019-08-01,2020-11-01,0.9076923076923077,0.3172043010752688,0.8881720430107527,0.9516129032258064,0.0,0.0,
